Equipamento,Descrição,Modelo,Marca/Tipo,Ano,Tipo Veículo,Litros,Km Rodados,Média C.,Mês,Período,Unidade
OLP1205,CAMINHÃO COMPACTADOR TOCO,17190,VOLKSWAGEM,2012,TOCO,1670.0999999999997,4396.0,2.632177713909347,04/2016,2016.0,COLETA BH
OPC0442,CAMINHÃO COMPACTADOR TOCO,17190,VOLKSWAGEM,2013,TOCO,1002.4000000000001,2397.0,2.3912609736632082,04/2016,2016.0,COLETA BH
OQK7196,CAMINHÃO COMPACTADOR TOCO,17280,VOLKSWAGEM,2013,TOCO,3072.2000000000003,6596.0,2.146995638304798,04/2016,2016.0,COLETA BH
OQQ7245,BASCULANTE TOCO ,17280,VOLKSWAGEM,2013,TOCO,1109.9,2232.0,2.010991981259573,04/2016,2016.0,COLETA BH
OXG6561,CAMINHÃO COMPACTADOR TOCO,1723,FORD,2013/2014,TOCO,2503.4,6131.0,2.449069265798514,04/2016,2016.0,COLETA BH
OXG6572,CAMINHÃO COMPACTADOR TOCO,1723,FORD,2013,TOCO,3075.099999999999,7305.0,2.375532503008033,04/2016,2016.0,COLETA BH
OXG6574,CAMINHÃO COMPACTADOR TOCO,1723,FORD,2013,TOCO,2513.1999999999994,5622.0,2.2369886996657655,04/2016,2016.0,COLETA BH
OXG6577,CAMINHÃO COMPACTADOR TOCO,1723,FORD,2013,TOCO,3037.6999999999994,6768.0,2.228001448464299,04/2016,2016.0,COLETA BH
OXG6586,CAMINHÃO COMPACTADOR TOCO,1723,FORD,2013,TOCO,1674.7,3530.0,2.107840210186899,04/2016,2016.0,COLETA BH
OXG6589,CAMINHÃO COMPACTADOR TOCO,1723,FORD,2013,TOCO,3097.8,7198.0,2.323584479307896,04/2016,2016.0,COLETA BH
OXG6592,CAMINHÃO COMPACTADOR TOCO,1723,FORD,2013,TOCO,1871.5000000000002,4300.0,2.2976222281592302,04/2016,2016.0,COLETA BH
OXG7174,CAMINHÃO COMPACTADOR TOCO,1723,FORD,2013,TOCO,1918.1000000000004,4011.0,2.0911318492257958,04/2016,2016.0,COLETA BH
PWE5175,CAMINHÃO COMPACTADOR TOCO,1723,FORD,2014,TOCO,2887.4,5762.0,1.9955669460414214,04/2016,2016.0,COLETA BH
PWE5178,CAMINHÃO COMPACTADOR TOCO,1723,FORD,2014,TOCO,3117.7000000000003,6997.0,2.2442826442569843,04/2016,2016.0,COLETA BH
PWE5182,CAMINHÃO COMPACTADOR TOCO,1723,FORD,2014,TOCO,2974.8999999999996,6683.0,2.246462065951797,04/2016,2016.0,COLETA BH
PWE5189,CAMINHÃO COMPACTADOR TOCO,1723,FORD,2014,TOCO,3339.7,7023.0,2.102883492529269,04/2016,2016.0,COLETA BH
PWE5192,CAMINHÃO COMPACTADOR TOCO,1723,FORD,2014,TOCO,2853.7,6676.0,2.3394189998948733,04/2016,2016.0,COLETA BH
PWE5195,CAMINHÃO COMPACTADOR TOCO,1723,FORD,2014,TOCO,3068.7,7143.0,2.32769576693714,04/2016,2016.0,COLETA BH
PWE5197,CAMINHÃO COMPACTADOR TOCO,1723,FORD,2014,TOCO,3244.7999999999997,7099.0,2.1878081854043394,04/2016,2016.0,COLETA BH
PWE5198,CAMINHÃO COMPACTADOR TOCO,1723,FORD,2014,TOCO,2979.0,6992.0,2.347096341054045,04/2016,2016.0,COLETA BH
PWE5201,CAMINHÃO COMPACTADOR TOCO,1723,FORD,2014,TOCO,2703.5999999999995,5831.0,2.156753957686049,04/2016,2016.0,COLETA BH
PWE6172,CAMINHÃO COMPACTADOR TOCO,1723,FORD,2014,TOCO,3204.0999999999995,7653.0,2.388502231515871,04/2016,2016.0,COLETA BH
PWF0446,CAMINHÃO COMPACTADOR TOCO,1723,FORD,2014/2015,TOCO,3333.2000000000003,7119.0,2.1357854314172564,04/2016,2016.0,COLETA BH
PWG1890,CAMINHÃO COMPACTADOR TOCO,1723,FORD,2014,TOCO,2901.6999999999994,6738.0,2.3220870524175488,04/2016,2016.0,COLETA BH
PWG1917,CAMINHÃO COMPACTADOR TOCO,1723,FORD,2014,TOCO,3016.6999999999994,7485.0,2.481188053170684,04/2016,2016.0,COLETA BH
PWG1921,CAMINHÃO COMPACTADOR TOCO,1723,FORD,2014,TOCO,2856.8,6568.0,2.2990758891066925,04/2016,2016.0,COLETA BH
PWG1922,CAMINHÃO COMPACTADOR TOCO,1723,FORD,2014,TOCO,3089.8999999999996,7273.0,2.353797857535843,04/2016,2016.0,COLETA BH
PWI7875,CAMINHÃO COMPACTADOR TOCO,1119,FORD,2014/2015,MINICOMPACTADOR,460.9,1704.0,3.69711434150575,04/2016,2016.0,COLETA BH
PWM7638,CAMINHÃO COMPACTADOR  TRUCK,1723,FORD,2014/2015,TRUCADO,2923.7000000000003,5351.0,1.830215138352088,04/2016,2016.0,COLETA BH
PWM7641,CAÇAMBA,1723,FORD,2014/2015,TRUCADO,2941.1,5348.0,1.8183672775492163,04/2016,2016.0,COLETA BH
PWM7642,CAMINHÃO COMPACTADOR  TRUCK,1723,FORD,2014/2015,TRUCADO,3244.9000000000005,6264.0,1.9304138802428423,04/2016,2016.0,COLETA BH
PWM7645,CAMINHÃO COMPACTADOR  TRUCK,1723,FORD,2014/2015,TRUCADO,2881.999999999999,5449.0,1.8907009021512844,04/2016,2016.0,COLETA BH
PWM7648,CAMINHÃO COMPACTADOR  TRUCK,1723,FORD,2014/2015,TRUCADO,3300.8,6115.0,1.8525811924381967,04/2016,2016.0,COLETA BH
PWM7652,CAMINHÃO COMPACTADOR  TRUCK,1723,FORD,2014/2015,TRUCADO,3082.6000000000004,5664.0,1.8374099785895022,04/2016,2016.0,COLETA BH
PWM7659,CAMINHÃO COMPACTADOR  TRUCK,1723,FORD,2014/2015,TRUCADO,1634.7000000000003,3148.0,1.9257356089802407,04/2016,2016.0,COLETA BH
HAG3731,CAMINHÃO COMPACTADOR TOCO,17250,VOLKSWAGEM,2011,TOCO,495.7,1262.0,2.545894694371596,05/2016,2016.0,COLETA BH
HIM3680,CAMINHÃO COMPACTADOR TOCO,17250,VOLKSWAGEM,2012,TOCO,628.2999999999998,1971.0,3.1370364475569006,05/2016,2016.0,COLETA BH
HJV4851,CAMINHÃO COMPACTADOR TOCO,17250,VOLKSWAGEM,2011/2012,TOCO,544.4999999999999,1203.0,2.2093663911845733,05/2016,2016.0,COLETA BH
HJV4852,CAMINHÃO COMPACTADOR TOCO,17250,VOLKSWAGEM,2011/2012,TOCO,413.29999999999995,927.0,2.242922816356158,05/2016,2016.0,COLETA BH
OLP1193,CAMINHÃO COMPACTADOR TOCO,17190,VOLKSWAGEM,2012,TOCO,1501.2,3175.0,2.114974686917133,05/2016,2016.0,COLETA BH
OLP1194,CAMINHÃO COMPACTADOR TOCO,17190,VOLKSWAGEM,2012,TOCO,474.70000000000005,1057.0,2.2266694754581837,05/2016,2016.0,COLETA BH
OLP1197,CAMINHÃO COMPACTADOR TOCO,17190,VOLKSWAGEM,2012,TOCO,155.3,355.0,2.285898261429491,05/2016,2016.0,COLETA BH
OLP1205,CAMINHÃO COMPACTADOR TOCO,17190,VOLKSWAGEM,2012,TOCO,1588.4999999999998,4203.0,2.645892351274788,05/2016,2016.0,COLETA BH
OPC0442,CAMINHÃO COMPACTADOR TOCO,17190,VOLKSWAGEM,2013,TOCO,155.60000000000002,376.0,2.4164524421593825,05/2016,2016.0,COLETA BH
OQK7196,CAMINHÃO COMPACTADOR TOCO,17280,VOLKSWAGEM,2013,TOCO,2724.2,5771.0,2.1184200866309375,05/2016,2016.0,COLETA BH
OQQ7245,BASCULANTE TOCO ,17280,VOLKSWAGEM,2013,TOCO,1820.8000000000002,3769.0,2.0699692442882247,05/2016,2016.0,COLETA BH
OXG6561,CAMINHÃO COMPACTADOR TOCO,1723,FORD,2013/2014,TOCO,2773.0999999999995,6780.0,2.444917240633227,05/2016,2016.0,COLETA BH
OXG6572,CAMINHÃO COMPACTADOR TOCO,1723,FORD,2013,TOCO,3215.100000000001,7437.0,2.313147336008211,05/2016,2016.0,COLETA BH
OXG6574,CAMINHÃO COMPACTADOR TOCO,1723,FORD,2013,TOCO,2691.1000000000004,6091.0,2.263386719185463,05/2016,2016.0,COLETA BH
OXG6577,CAMINHÃO COMPACTADOR TOCO,1723,FORD,2013,TOCO,2879.9,6484.0,2.2514670648286397,05/2016,2016.0,COLETA BH
OXG6586,CAMINHÃO COMPACTADOR TOCO,1723,FORD,2013,TOCO,2141.1000000000004,4398.0,2.054084349166316,05/2016,2016.0,COLETA BH
OXG6589,CAMINHÃO COMPACTADOR TOCO,1723,FORD,2013,TOCO,3188.5999999999995,7217.0,2.2633757762027225,05/2016,2016.0,COLETA BH
OXG6592,CAMINHÃO COMPACTADOR TOCO,1723,FORD,2013,TOCO,2438.4000000000005,5446.0,2.233431758530183,05/2016,2016.0,COLETA BH
OXG7174,CAMINHÃO COMPACTADOR TOCO,1723,FORD,2013,TOCO,2287.9,4943.0,2.1604965251977797,05/2016,2016.0,COLETA BH
PWE5175,CAMINHÃO COMPACTADOR TOCO,1723,FORD,2014,TOCO,3049.7999999999993,6021.0,1.9742278182175885,05/2016,2016.0,COLETA BH
PWE5178,CAMINHÃO COMPACTADOR TOCO,1723,FORD,2014,TOCO,2737.5,6134.0,2.240730593607306,05/2016,2016.0,COLETA BH
PWE5182,CAMINHÃO COMPACTADOR TOCO,1723,FORD,2014,TOCO,3027.7,6755.0,2.23106648611157,05/2016,2016.0,COLETA BH
PWE5189,CAMINHÃO COMPACTADOR TOCO,1723,FORD,2014,TOCO,3148.9999999999986,6626.0,2.104160050809782,05/2016,2016.0,COLETA BH
PWE5192,CAMINHÃO COMPACTADOR TOCO,1723,FORD,2014,TOCO,2878.1999999999994,6833.0,2.374053227711765,05/2016,2016.0,COLETA BH
PWE5195,CAMINHÃO COMPACTADOR TOCO,1723,FORD,2014,TOCO,3041.2999999999997,6876.0,2.260875283595831,05/2016,2016.0,COLETA BH
PWE5197,CAMINHÃO COMPACTADOR TOCO,1723,FORD,2014,TOCO,3265.3999999999996,7161.0,2.1929932014454585,05/2016,2016.0,COLETA BH
PWE5198,CAMINHÃO COMPACTADOR TOCO,1723,FORD,2014,TOCO,3048.3999999999996,6867.0,2.2526571316100252,05/2016,2016.0,COLETA BH
PWE5201,CAMINHÃO COMPACTADOR TOCO,1723,FORD,2014,TOCO,2617.000000000001,5696.0,2.1765380206343132,05/2016,2016.0,COLETA BH
PWE6172,CAMINHÃO COMPACTADOR TOCO,1723,FORD,2014,TOCO,3135.7999999999993,7538.0,2.4038522864978638,05/2016,2016.0,COLETA BH
PWF0446,CAMINHÃO COMPACTADOR TOCO,1723,FORD,2014/2015,TOCO,3659.7999999999997,7697.0,2.1031203890923003,05/2016,2016.0,COLETA BH
PWG1890,CAMINHÃO COMPACTADOR TOCO,1723,FORD,2014,TOCO,2912.400000000001,6928.0,2.378794121686581,05/2016,2016.0,COLETA BH
PWG1917,CAMINHÃO COMPACTADOR TOCO,1723,FORD,2014,TOCO,2817.8999999999996,6887.0,2.444018595407928,05/2016,2016.0,COLETA BH
PWG1921,CAMINHÃO COMPACTADOR TOCO,1723,FORD,2014,TOCO,2893.2999999999997,6599.0,2.280786645007431,05/2016,2016.0,COLETA BH
PWG1922,CAMINHÃO COMPACTADOR TOCO,1723,FORD,2014,TOCO,2986.5999999999995,7208.0,2.413446728721624,05/2016,2016.0,COLETA BH
PWI7875,CAMINHÃO COMPACTADOR TOCO,1119,FORD,2014/2015,MINICOMPACTADOR,733.5999999999999,2702.0,3.6832061068702293,05/2016,2016.0,COLETA BH
PWM7638,CAMINHÃO COMPACTADOR  TRUCK,1723,FORD,2014/2015,TRUCADO,1355.6000000000001,2500.0,1.8442018294482145,05/2016,2016.0,COLETA BH
PWM7641,CAÇAMBA,1723,FORD,2014/2015,TRUCADO,3109.0999999999995,5716.0,1.8384741565083147,05/2016,2016.0,COLETA BH
PWM7642,CAMINHÃO COMPACTADOR  TRUCK,1723,FORD,2014/2015,TRUCADO,3424.0999999999995,6426.0,1.8766975263572914,05/2016,2016.0,COLETA BH
PWM7645,CAMINHÃO COMPACTADOR  TRUCK,1723,FORD,2014/2015,TRUCADO,2915.0,5464.0,1.874442538593482,05/2016,2016.0,COLETA BH
PWM7648,CAMINHÃO COMPACTADOR  TRUCK,1723,FORD,2014/2015,TRUCADO,2454.6699999999996,4585.0,1.8678681859476023,05/2016,2016.0,COLETA BH
PWM7652,CAMINHÃO COMPACTADOR  TRUCK,1723,FORD,2014/2015,TRUCADO,3214.299999999999,5741.0,1.7860809507513307,05/2016,2016.0,COLETA BH
PWM7659,CAMINHÃO COMPACTADOR  TRUCK,1723,FORD,2014/2015,TRUCADO,1889.4,3412.0,1.8058642955435587,05/2016,2016.0,COLETA BH
HAG3731,CAMINHÃO COMPACTADOR TOCO,17250,VOLKSWAGEM,2011,TOCO,563.7,1403.0,2.4889125421323395,06/2016,2016.0,COLETA BH
HIM3680,CAMINHÃO COMPACTADOR TOCO,17250,VOLKSWAGEM,2012,TOCO,644.7,2161.0,3.351946641848922,06/2016,2016.0,COLETA BH
HJV4851,CAMINHÃO COMPACTADOR TOCO,17250,VOLKSWAGEM,2011/2012,TOCO,206.7,91.0,0.44025157232704404,06/2016,2016.0,COLETA BH
HJV4852,CAMINHÃO COMPACTADOR TOCO,17250,VOLKSWAGEM,2011/2012,TOCO,180.2,168.0,0.9322974472807992,06/2016,2016.0,COLETA BH
OLP1193,CAMINHÃO COMPACTADOR TOCO,17190,VOLKSWAGEM,2012,TOCO,1068.7,2211.0,2.068868719004398,06/2016,2016.0,COLETA BH
OLP1194,CAMINHÃO COMPACTADOR TOCO,17190,VOLKSWAGEM,2012,TOCO,128.2,319.0,2.4882995319812795,06/2016,2016.0,COLETA BH
OLP1197,CAMINHÃO COMPACTADOR TOCO,17190,VOLKSWAGEM,2012,TOCO,173.3,389.0,2.24466243508367,06/2016,2016.0,COLETA BH
OLP1202,CAMINHÃO COMPACTADOR TOCO,17190,VOLKSWAGEM,2012,TOCO,973.2000000000003,2471.0,2.539046444718454,06/2016,2016.0,COLETA BH
OLP1205,CAMINHÃO COMPACTADOR TOCO,17190,VOLKSWAGEM,2012,TOCO,1567.9000000000003,4186.0,2.6698131258371065,06/2016,2016.0,COLETA BH
OQK7196,CAMINHÃO COMPACTADOR TOCO,17280,VOLKSWAGEM,2013,TOCO,3163.6999999999994,6794.0,2.147485539083984,06/2016,2016.0,COLETA BH
OQQ7245,BASCULANTE TOCO ,17280,VOLKSWAGEM,2013,TOCO,1881.9,3852.0,2.0468675274988044,06/2016,2016.0,COLETA BH
OXG6561,CAMINHÃO COMPACTADOR TOCO,1723,FORD,2013/2014,TOCO,2801.5999999999995,6786.0,2.4221873215305543,06/2016,2016.0,COLETA BH
OXG6572,CAMINHÃO COMPACTADOR TOCO,1723,FORD,2013,TOCO,3224.9,7451.0,2.310459239046172,06/2016,2016.0,COLETA BH
OXG6574,CAMINHÃO COMPACTADOR TOCO,1723,FORD,2013,TOCO,1840.7000000000003,4124.0,2.240452001955777,06/2016,2016.0,COLETA BH
OXG6577,CAMINHÃO COMPACTADOR TOCO,1723,FORD,2013,TOCO,2874.999999999999,6482.0,2.2546086956521747,06/2016,2016.0,COLETA BH
OXG6586,CAMINHÃO COMPACTADOR TOCO,1723,FORD,2013,TOCO,2290.1,4820.0,2.104711584646959,06/2016,2016.0,COLETA BH
OXG6589,CAMINHÃO COMPACTADOR TOCO,1723,FORD,2013,TOCO,3028.899999999999,6916.0,2.2833371851167095,06/2016,2016.0,COLETA BH
OXG6592,CAMINHÃO COMPACTADOR TOCO,1723,FORD,2013,TOCO,2044.4,4761.0,2.328800626100567,06/2016,2016.0,COLETA BH
OXG7174,CAMINHÃO COMPACTADOR TOCO,1723,FORD,2013,TOCO,2740.3999999999996,5935.0,2.165742227412057,06/2016,2016.0,COLETA BH
PWE5175,CAMINHÃO COMPACTADOR TOCO,1723,FORD,2014,TOCO,2978.1999999999994,5975.0,2.0062453831173195,06/2016,2016.0,COLETA BH
PWE5178,CAMINHÃO COMPACTADOR TOCO,1723,FORD,2014,TOCO,3453.499999999999,7806.0,2.2603156218329237,06/2016,2016.0,COLETA BH
PWE5182,CAMINHÃO COMPACTADOR TOCO,1723,FORD,2014,TOCO,3064.8,6871.0,2.24190811798486,06/2016,2016.0,COLETA BH
PWE5189,CAMINHÃO COMPACTADOR TOCO,1723,FORD,2014,TOCO,3286.399999999999,6855.0,2.0858690360272645,06/2016,2016.0,COLETA BH
PWE5192,CAMINHÃO COMPACTADOR TOCO,1723,FORD,2014,TOCO,2900.2999999999997,6887.0,2.3745819397993313,06/2016,2016.0,COLETA BH
PWE5195,CAMINHÃO COMPACTADOR TOCO,1723,FORD,2014,TOCO,3073.499999999999,6935.0,2.2563852285667814,06/2016,2016.0,COLETA BH
PWE5197,CAMINHÃO COMPACTADOR TOCO,1723,FORD,2014,TOCO,3242.600000000001,7097.0,2.1886757540245476,06/2016,2016.0,COLETA BH
PWE5198,CAMINHÃO COMPACTADOR TOCO,1723,FORD,2014,TOCO,2933.8,6701.0,2.284068443656691,06/2016,2016.0,COLETA BH
PWE5201,CAMINHÃO COMPACTADOR TOCO,1723,FORD,2014,TOCO,2769.2000000000003,6041.0,2.1814964610717893,06/2016,2016.0,COLETA BH
PWE6172,CAMINHÃO COMPACTADOR TOCO,1723,FORD,2014,TOCO,3223.9999999999995,7880.0,2.4441687344913157,06/2016,2016.0,COLETA BH
PWF0446,CAMINHÃO COMPACTADOR TOCO,1723,FORD,2014/2015,TOCO,3638.499999999999,7826.0,2.1508863542668686,06/2016,2016.0,COLETA BH
PWG1890,CAMINHÃO COMPACTADOR TOCO,1723,FORD,2014,TOCO,2173.9999999999995,5286.0,2.431462741490341,06/2016,2016.0,COLETA BH
PWG1917,CAMINHÃO COMPACTADOR TOCO,1723,FORD,2014,TOCO,2852.9,6958.0,2.438921798871324,06/2016,2016.0,COLETA BH
PWG1921,CAMINHÃO COMPACTADOR TOCO,1723,FORD,2014,TOCO,3100.7999999999997,7166.0,2.3110165118679054,06/2016,2016.0,COLETA BH
PWG1922,CAMINHÃO COMPACTADOR TOCO,1723,FORD,2014,TOCO,2992.9999999999995,7268.0,2.42833277647845,06/2016,2016.0,COLETA BH
PWI7875,CAMINHÃO COMPACTADOR TOCO,1119,FORD,2014/2015,MINICOMPACTADOR,755.6000000000001,2117.0,2.8017469560614074,06/2016,2016.0,COLETA BH
PWM7638,CAMINHÃO COMPACTADOR  TRUCK,1723,FORD,2014/2015,TRUCADO,3452.2999999999997,6215.0,1.8002491092894592,06/2016,2016.0,COLETA BH
PWM7641,CAÇAMBA,1723,FORD,2014/2015,TRUCADO,3090.2999999999993,5465.0,1.7684367213539143,06/2016,2016.0,COLETA BH
PWM7642,CAMINHÃO COMPACTADOR  TRUCK,1723,FORD,2014/2015,TRUCADO,3228.7999999999984,5677.0,1.7582383548067402,06/2016,2016.0,COLETA BH
PWM7645,CAMINHÃO COMPACTADOR  TRUCK,1723,FORD,2014/2015,TRUCADO,2725.71,5189.0,1.9037241672811853,06/2016,2016.0,COLETA BH
PWM7648,CAMINHÃO COMPACTADOR  TRUCK,1723,FORD,2014/2015,TRUCADO,1052.1000000000001,1881.0,1.7878528656971768,06/2016,2016.0,COLETA BH
PWM7652,CAMINHÃO COMPACTADOR  TRUCK,1723,FORD,2014/2015,TRUCADO,3001.7999999999997,5476.0,1.824238790059298,06/2016,2016.0,COLETA BH
PWM7659,CAMINHÃO COMPACTADOR  TRUCK,1723,FORD,2014/2015,TRUCADO,2310.3,4306.0,1.863827208587629,06/2016,2016.0,COLETA BH
HAG3731,CAMINHÃO COMPACTADOR TOCO,17250,VOLKSWAGEM,2011,TOCO,823.0,2250.0,2.7339003645200486,07/2016,2016.0,COLETA BH
HIM3680,CAMINHÃO COMPACTADOR TOCO,17250,VOLKSWAGEM,2012,TOCO,492.49999999999994,1698.0,3.4477157360406094,07/2016,2016.0,COLETA BH
HJV4851,CAMINHÃO COMPACTADOR TOCO,17250,VOLKSWAGEM,2011/2012,TOCO,12.3,0.0,0.0,07/2016,2016.0,COLETA BH
HJV4852,CAMINHÃO COMPACTADOR TOCO,17250,VOLKSWAGEM,2011/2012,TOCO,31.2,0.0,0.0,07/2016,2016.0,COLETA BH
OLP1193,CAMINHÃO COMPACTADOR TOCO,17190,VOLKSWAGEM,2012,TOCO,328.00000000000006,691.0,2.1067073170731705,07/2016,2016.0,COLETA BH
OLP1194,CAMINHÃO COMPACTADOR TOCO,17190,VOLKSWAGEM,2012,TOCO,255.2,397.0,1.5556426332288402,07/2016,2016.0,COLETA BH
OLP1197,CAMINHÃO COMPACTADOR TOCO,17190,VOLKSWAGEM,2012,TOCO,813.3,1803.0,2.2168941350055333,07/2016,2016.0,COLETA BH
OLP1202,CAMINHÃO COMPACTADOR TOCO,17190,VOLKSWAGEM,2012,TOCO,1084.7999999999997,2710.0,2.4981563421828916,07/2016,2016.0,COLETA BH
OLP1205,CAMINHÃO COMPACTADOR TOCO,17190,VOLKSWAGEM,2012,TOCO,1327.1999999999998,3575.0,2.693640747438216,07/2016,2016.0,COLETA BH
OPC0442,CAMINHÃO COMPACTADOR TOCO,17190,VOLKSWAGEM,2013,TOCO,319.80000000000007,800.0,2.501563477173233,07/2016,2016.0,COLETA BH
OQK7196,CAMINHÃO COMPACTADOR TOCO,17280,VOLKSWAGEM,2013,TOCO,2953.3999999999996,6100.0,2.065416130561387,07/2016,2016.0,COLETA BH
OQQ7245,BASCULANTE TOCO ,17280,VOLKSWAGEM,2013,TOCO,1573.5,3139.0,1.9949157928185575,07/2016,2016.0,COLETA BH
OXG6561,CAMINHÃO COMPACTADOR TOCO,1723,FORD,2013/2014,TOCO,2751.7,6491.0,2.358905403932115,07/2016,2016.0,COLETA BH
OXG6572,CAMINHÃO COMPACTADOR TOCO,1723,FORD,2013,TOCO,3126.1000000000004,7303.0,2.3361376795368027,07/2016,2016.0,COLETA BH
OXG6574,CAMINHÃO COMPACTADOR TOCO,1723,FORD,2013,TOCO,2737.7000000000003,6079.0,2.2204770427731306,07/2016,2016.0,COLETA BH
OXG6577,CAMINHÃO COMPACTADOR TOCO,1723,FORD,2013,TOCO,3055.2999999999993,6818.0,2.231532091774949,07/2016,2016.0,COLETA BH
OXG6586,CAMINHÃO COMPACTADOR TOCO,1723,FORD,2013,TOCO,2172.2000000000003,4966.0,2.286161495258263,07/2016,2016.0,COLETA BH
OXG6589,CAMINHÃO COMPACTADOR TOCO,1723,FORD,2013,TOCO,2829.9000000000005,6715.0,2.372875366620728,07/2016,2016.0,COLETA BH
OXG6592,CAMINHÃO COMPACTADOR TOCO,1723,FORD,2013,TOCO,2416.5,5386.0,2.2288433685081728,07/2016,2016.0,COLETA BH
OXG7174,CAMINHÃO COMPACTADOR TOCO,1723,FORD,2013,TOCO,2356.6999999999994,5263.0,2.2332074510968734,07/2016,2016.0,COLETA BH
PWE5175,CAMINHÃO COMPACTADOR TOCO,1723,FORD,2014,TOCO,2987.4,6113.0,2.0462609627100488,07/2016,2016.0,COLETA BH
PWE5178,CAMINHÃO COMPACTADOR TOCO,1723,FORD,2014,TOCO,2096.7999999999997,4792.0,2.2853872567722244,07/2016,2016.0,COLETA BH
PWE5182,CAMINHÃO COMPACTADOR TOCO,1723,FORD,2014,TOCO,2914.099999999999,6701.0,2.2995092824542747,07/2016,2016.0,COLETA BH
PWE5189,CAMINHÃO COMPACTADOR TOCO,1723,FORD,2014,TOCO,3336.6,7048.0,2.112329916681652,07/2016,2016.0,COLETA BH
PWE5192,CAMINHÃO COMPACTADOR TOCO,1723,FORD,2014,TOCO,2677.8999999999996,6409.0,2.393293252175212,07/2016,2016.0,COLETA BH
PWE5195,CAMINHÃO COMPACTADOR TOCO,1723,FORD,2014,TOCO,3105.1,7148.0,2.3020192586390134,07/2016,2016.0,COLETA BH
PWE5197,CAMINHÃO COMPACTADOR TOCO,1723,FORD,2014,TOCO,2025.6,4527.0,2.23489336492891,07/2016,2016.0,COLETA BH
PWE5198,CAMINHÃO COMPACTADOR TOCO,1723,FORD,2014,TOCO,3046.5,7068.0,2.3200393894633184,07/2016,2016.0,COLETA BH
PWE5201,CAMINHÃO COMPACTADOR TOCO,1723,FORD,2014,TOCO,2706.100000000001,5897.0,2.1791508074350534,07/2016,2016.0,COLETA BH
PWE6172,CAMINHÃO COMPACTADOR TOCO,1723,FORD,2014,TOCO,3042.7999999999997,7568.0,2.4871828578940454,07/2016,2016.0,COLETA BH
PWF0446,CAMINHÃO COMPACTADOR TOCO,1723,FORD,2014/2015,TOCO,3436.199999999999,7345.0,2.1375356498457605,07/2016,2016.0,COLETA BH
PWG1890,CAMINHÃO COMPACTADOR TOCO,1723,FORD,2014,TOCO,2833.5,6877.0,2.4270337038997707,07/2016,2016.0,COLETA BH
PWG1917,CAMINHÃO COMPACTADOR TOCO,1723,FORD,2014,TOCO,2964.9,7008.0,2.363654760700192,07/2016,2016.0,COLETA BH
PWG1921,CAMINHÃO COMPACTADOR TOCO,1723,FORD,2014,TOCO,2943.7,6898.0,2.343309440500051,07/2016,2016.0,COLETA BH
PWG1922,CAMINHÃO COMPACTADOR TOCO,1723,FORD,2014,TOCO,2826.2,6948.0,2.4584247399334798,07/2016,2016.0,COLETA BH
PWI7875,CAMINHÃO COMPACTADOR TOCO,1119,FORD,2014/2015,MINICOMPACTADOR,386.1,1313.0,3.4006734006734005,07/2016,2016.0,COLETA BH
PWM7638,CAMINHÃO COMPACTADOR  TRUCK,1723,FORD,2014/2015,TRUCADO,3348.8999999999996,6168.0,1.841798799605841,07/2016,2016.0,COLETA BH
PWM7641,CAÇAMBA,1723,FORD,2014/2015,TRUCADO,3157.2999999999993,5240.0,1.6596458999778296,07/2016,2016.0,COLETA BH
PWM7642,CAMINHÃO COMPACTADOR  TRUCK,1723,FORD,2014/2015,TRUCADO,3175.5999999999995,5489.0,1.7284922534324225,07/2016,2016.0,COLETA BH
PWM7645,CAMINHÃO COMPACTADOR  TRUCK,1723,FORD,2014/2015,TRUCADO,2605.5999999999985,5074.0,1.9473441817623591,07/2016,2016.0,COLETA BH
PWM7648,CAMINHÃO COMPACTADOR  TRUCK,1723,FORD,2014/2015,TRUCADO,3226.3,5786.0,1.7933856120013636,07/2016,2016.0,COLETA BH
PWM7652,CAMINHÃO COMPACTADOR  TRUCK,1723,FORD,2014/2015,TRUCADO,2864.8,5356.0,1.8695895001396257,07/2016,2016.0,COLETA BH
PWM7659,CAMINHÃO COMPACTADOR  TRUCK,1723,FORD,2014/2015,TRUCADO,2553.4000000000005,4728.0,1.851648782016135,07/2016,2016.0,COLETA BH
OLP1194,CAMINHÃO COMPACTADOR TOCO,17190,VOLKSWAGEM,2012,TOCO,1099.9,2496.0,2.269297208837167,08/2016,2016.0,COLETA BH
OLP1197,CAMINHÃO COMPACTADOR TOCO,17190,VOLKSWAGEM,2012,TOCO,734.0000000000001,1550.0,2.1117166212534055,08/2016,2016.0,COLETA BH
OLP1202,CAMINHÃO COMPACTADOR TOCO,17190,VOLKSWAGEM,2012,TOCO,1244.9,2765.0,2.2210619326853562,08/2016,2016.0,COLETA BH
OLP1205,CAMINHÃO COMPACTADOR TOCO,17190,VOLKSWAGEM,2012,TOCO,1496.9,3869.0,2.584674994989645,08/2016,2016.0,COLETA BH
OPC0442,CAMINHÃO COMPACTADOR TOCO,17190,VOLKSWAGEM,2013,TOCO,985.0000000000002,2367.0,2.4030456852791873,08/2016,2016.0,COLETA BH
OPT9915,CAMINHÃO COMPACTADOR TOCO,1723,FORD,2013,TOCO,2758.1000000000004,5734.0,2.078967405097712,08/2016,2016.0,COLETA BH
